ensgene	control_1	treated_1	control_2	treated_2
ENSG00000187701	0,0	0,0	0,0	0,0
ENSG00000187713	630,0	531,0	583,0	385,0
ENSG00000187714	0,0	0,0	0,0	0,0
ENSG00000187715	0,0	1,0	5,0	0,0
ENSG00000187720	3960,0	1673,0	6439,0	2445,0
ENSG00000187721	0,0	0,0	0,0	0,0
ENSG00000187726	6,0	3,0	9,0	6,0
ENSG00000187730	0,0	0,0	0,0	0,0
ENSG00000187733	0,0	0,0	0,0	0,0
ENSG00000187735	2909,0	1965,0	3133,0	1667,0
ENSG00000187736	206,0	192,0	257,0	173,0
ENSG00000187741	50,0	29,0	93,0	33,0
ENSG00000187742	625,0	573,0	745,0	420,0
ENSG00000187747	0,0	0,0	0,0	1,0
ENSG00000187753	0,0	0,0	4,0	0,0
ENSG00000187754	0,0	0,0	1,0	0,0
ENSG00000187758	43,0	51,0	235,0	382,0
ENSG00000187762	0,0	1,0	1,0	0,0
ENSG00000187763	0,0	0,0	0,0	0,0
ENSG00000187764	249,0	182,0	344,0	212,0
ENSG00000187766	0,0	0,0	0,0	0,0
ENSG00000187772	0,0	0,0	0,0	0,0
ENSG00000187773	0,0	1,0	0,0	0,0
ENSG00000187775	82,0	58,0	88,0	24,0
ENSG00000187778	700,0	813,0	837,0	524,0
ENSG00000187783	0,0	0,0	0,0	2,0
ENSG00000187790	160,0	109,0	221,0	113,0
ENSG00000187791	0,0	0,0	2,0	0,0
ENSG00000187792	192,0	104,0	186,0	92,0
ENSG00000187796	22,0	20,0	41,0	15,0
ENSG00000187800	54,0	86,0	104,0	52,0
ENSG00000187801	20,0	9,0	43,0	8,0
ENSG00000187806	0,0	0,0	0,0	0,0
ENSG00000187808	3,0	16,0	12,0	5,0
ENSG00000187812	0,0	0,0	0,0	0,0
ENSG00000187815	47,0	59,0	81,0	63,0
ENSG00000187821	0,0	0,0	0,0	0,0
ENSG00000187823	0,0	0,0	0,0	0,0
ENSG00000187824	146,0	112,0	202,0	117,0
ENSG00000187833	0,0	0,0	0,0	0,0
ENSG00000187837	88,0	199,0	299,0	115,0
ENSG00000187838	1469,0	1087,0	1728,0	808,0
ENSG00000187840	343,0	268,0	357,0	150,0
ENSG00000187847	0,0	0,0	0,0	0,0
ENSG00000187848	6,0	2,0	6,0	0,0
ENSG00000187855	0,0	0,0	0,0	0,0
ENSG00000187857	0,0	0,0	0,0	0,0
ENSG00000187860	57,0	39,0	60,0	28,0
ENSG00000187862	0,0	0,0	0,0	0,0
ENSG00000187866	496,0	368,0	459,0	223,0
ENSG00000187867	4,0	5,0	14,0	6,0
ENSG00000187870	0,0	0,0	0,0	0,0
ENSG00000187871	0,0	0,0	0,0	1,0
ENSG00000187889	11,0	6,0	18,0	7,0
ENSG00000187893	1,0	2,0	0,0	0,0
ENSG00000187900	0,0	0,0	0,0	0,0
ENSG00000187902	2,0	0,0	2,0	1,0
ENSG00000187905	14,0	2,0	21,0	9,0
ENSG00000187908	0,0	0,0	1,0	1,0
ENSG00000187912	3,0	3,0	2,0	3,0
ENSG00000187918	0,0	0,0	0,0	0,0
ENSG00000187922	0,0	1,0	0,0	0,0
ENSG00000187942	23,0	24,0	45,0	24,0
ENSG00000187944	4,0	1,0	5,0	1,0
ENSG00000187950	10,0	14,0	21,0	19,0
ENSG00000187951	133,0	114,0	179,0	84,0
ENSG00000187952	2,0	0,0	8,0	0,0
ENSG00000187953	164,0	217,0	198,0	93,0
ENSG00000187954	1171,0	1033,0	1020,0	683,0
ENSG00000187955	10911,0	3516,0	7459,0	3363,0
ENSG00000187957	1,0	24,0	12,0	8,0
ENSG00000187959	1,0	0,0	0,0	0,0
ENSG00000187961	246,0	254,0	180,0	72,0
ENSG00000187969	0,0	0,0	0,0	0,0
ENSG00000187980	6,0	10,0	4,0	5,0
ENSG00000187984	9,0	3,0	6,0	9,0
ENSG00000187987	81,0	30,0	107,0	20,0
ENSG00000187988	0,0	0,0	0,0	0,0
ENSG00000187994	24,0	40,0	19,0	20,0
ENSG00000187997	2,0	0,0	7,0	2,0
ENSG00000187999	0,0	0,0	0,0	0,0
ENSG00000188000	9,0	13,0	16,0	14,0
ENSG00000188001	5,0	6,0	17,0	23,0
ENSG00000188002	113,0	106,0	156,0	46,0
ENSG00000188004	45,0	23,0	85,0	37,0
ENSG00000188010	180,0	165,0	213,0	147,0
ENSG00000188011	0,0	0,0	0,0	0,0
ENSG00000188013	18,0	13,0	20,0	5,0
ENSG00000188015	110,0	55,0	175,0	54,0
ENSG00000188021	1196,0	1028,0	1391,0	803,0
ENSG00000188026	480,0	400,0	549,0	254,0
ENSG00000188029	0,0	0,0	0,0	0,0
ENSG00000188032	1,0	2,0	2,0	0,0
ENSG00000188033	46,0	59,0	72,0	63,0
ENSG00000188037	0,0	0,0	1,0	0,0
ENSG00000188038	2,0	1,0	6,0	2,0
ENSG00000188039	5,0	2,0	3,0	2,0
ENSG00000188042	1767,0	844,0	1854,0	647,0
ENSG00000188050	0,0	1,0	0,0	0,0
ENSG00000188051	9,0	7,0	10,0	6,0
ENSG00000188056	2,0	0,0	1,0	0,0
ENSG00000188060	65,0	64,0	79,0	32,0
ENSG00000188064	1,0	1,0	1,0	1,0
ENSG00000188069	0,0	0,0	0,0	0,0
ENSG00000188070	1418,0	936,0	1414,0	625,0
ENSG00000188076	0,0	0,0	0,0	0,0
ENSG00000188078	0,0	0,0	0,0	0,0
ENSG00000188086	0,0	0,0	0,0	0,0
ENSG00000188089	1,0	2,0	2,0	1,0
ENSG00000188092	209,0	189,0	230,0	155,0
ENSG00000188095	8,0	7,0	11,0	3,0
ENSG00000188100	0,0	0,0	1,0	0,0
ENSG00000188101	0,0	0,0	0,0	0,0
ENSG00000188107	19,0	32,0	21,0	5,0
ENSG00000188112	214,0	389,0	336,0	261,0
ENSG00000188120	0,0	0,0	0,0	0,0
ENSG00000188124	1,0	1,0	1,0	0,0
ENSG00000188130	484,0	549,0	543,0	311,0
ENSG00000188133	0,0	0,0	0,0	0,0
ENSG00000188152	9,0	5,0	9,0	6,0
ENSG00000188153	835,0	353,0	627,0	212,0
ENSG00000188155	0,0	0,0	0,0	0,0
ENSG00000188157	2403,0	1687,0	2388,0	1086,0
ENSG00000188158	586,0	373,0	491,0	237,0
ENSG00000188162	1,0	0,0	0,0	0,0
ENSG00000188163	4,0	0,0	0,0	0,0
ENSG00000188167	23,0	14,0	22,0	12,0
ENSG00000188171	151,0	111,0	214,0	81,0
ENSG00000188175	0,0	0,0	0,0	1,0
ENSG00000188176	209,0	23,0	113,0	4,0
ENSG00000188177	297,0	230,0	472,0	202,0
ENSG00000188186	752,0	735,0	690,0	429,0
ENSG00000188191	261,0	207,0	465,0	218,0
ENSG00000188199	30,0	29,0	96,0	66,0
ENSG00000188211	74,0	77,0	91,0	39,0
ENSG00000188215	457,0	677,0	534,0	499,0
ENSG00000188219	0,0	0,0	0,0	0,0
ENSG00000188223	120,0	114,0	98,0	70,0
ENSG00000188227	56,0	35,0	145,0	27,0
ENSG00000188229	2676,0	2068,0	3105,0	965,0
ENSG00000188234	149,0	113,0	238,0	98,0
ENSG00000188243	1135,0	1177,0	1093,0	765,0
ENSG00000188257	51,0	79,0	174,0	224,0
ENSG00000188263	1,0	1,0	0,0	0,0
ENSG00000188266	72,0	72,0	79,0	51,0
ENSG00000188269	1,0	0,0	4,0	0,0
ENSG00000188277	40,0	37,0	39,0	23,0
ENSG00000188282	0,0	0,0	0,0	0,0
ENSG00000188283	290,0	167,0	283,0	122,0
ENSG00000188290	15,0	31,0	9,0	5,0
ENSG00000188293	0,0	0,0	0,0	0,0
ENSG00000188295	82,0	88,0	71,0	33,0
ENSG00000188305	4,0	5,0	1,0	0,0
ENSG00000188306	0,0	0,0	0,0	0,0
ENSG00000188312	209,0	50,0	208,0	51,0
ENSG00000188313	986,0	951,0	957,0	659,0
ENSG00000188314	0,0	0,0	0,0	0,0
ENSG00000188315	190,0	199,0	196,0	181,0
ENSG00000188316	56,0	7,0	15,0	13,0
ENSG00000188321	224,0	126,0	249,0	146,0
ENSG00000188322	17,0	11,0	23,0	3,0
ENSG00000188324	0,0	0,0	0,0	0,0
ENSG00000188334	0,0	0,0	0,0	0,0
ENSG00000188338	4,0	4,0	2,0	0,0
ENSG00000188340	0,0	0,0	0,0	0,0
ENSG00000188342	324,0	245,0	375,0	195,0
ENSG00000188343	890,0	938,0	981,0	575,0
ENSG00000188352	935,0	558,0	902,0	565,0
ENSG00000188368	21,0	13,0	24,0	5,0
ENSG00000188372	15,0	12,0	100,0	113,0
ENSG00000188373	0,0	0,0	0,0	0,0
ENSG00000188375	1,0	0,0	0,0	1,0
ENSG00000188379	0,0	0,0	0,0	0,0
ENSG00000188383	0,0	0,0	0,0	0,0
ENSG00000188385	18,0	8,0	25,0	4,0
ENSG00000188386	0,0	0,0	0,0	0,0
ENSG00000188388	13,0	7,0	0,0	3,0
ENSG00000188389	0,0	0,0	0,0	0,0
ENSG00000188393	0,0	0,0	0,0	0,0
ENSG00000188394	0,0	1,0	0,0	1,0
ENSG00000188396	6,0	1,0	3,0	3,0
ENSG00000188399	0,0	0,0	0,0	0,0
ENSG00000188403	0,0	0,0	0,0	0,0
ENSG00000188404	9,0	17,0	3,0	0,0
ENSG00000188408	0,0	0,0	0,0	0,0
ENSG00000188419	728,0	573,0	749,0	460,0
ENSG00000188425	0,0	0,0	0,0	0,0
ENSG00000188428	332,0	172,0	315,0	153,0
ENSG00000188438	0,0	0,0	0,0	0,0
ENSG00000188439	0,0	0,0	0,0	0,0
ENSG00000188451	0,0	0,0	1,0	0,0
ENSG00000188452	745,0	808,0	364,0	385,0
ENSG00000188459	0,0	0,0	0,0	1,0
ENSG00000188460	0,0	0,0	0,0	1,0
ENSG00000188467	0,0	0,0	0,0	2,0
ENSG00000188483	888,0	616,0	684,0	207,0
ENSG00000188486	225,0	260,0	249,0	117,0
ENSG00000188487	1,0	1,0	6,0	1,0
ENSG00000188488	6,0	13,0	1,0	1,0
ENSG00000188493	264,0	172,0	317,0	182,0
ENSG00000188501	14,0	6,0	106,0	5,0
ENSG00000188505	7,0	13,0	3,0	3,0
ENSG00000188508	0,0	1,0	1,0	1,0
ENSG00000188512	0,0	0,0	0,0	0,0
ENSG00000188517	2,0	12,0	3,0	16,0
ENSG00000188522	265,0	257,0	267,0	146,0
ENSG00000188523	0,0	1,0	1,0	0,0
ENSG00000188529	1492,0	1554,0	1635,0	978,0
ENSG00000188536	0,0	2,0	0,0	0,0
ENSG00000188542	89,0	49,0	67,0	42,0
ENSG00000188549	1004,0	957,0	1336,0	845,0
ENSG00000188554	5258,0	4359,0	6496,0	4270,0
ENSG00000188558	0,0	0,0	0,0	0,0
ENSG00000188559	368,0	229,0	307,0	234,0
ENSG00000188566	270,0	245,0	222,0	172,0
ENSG00000188573	21,0	11,0	33,0	7,0
ENSG00000188580	0,0	2,0	6,0	5,0
ENSG00000188581	0,0	0,0	0,0	1,0
ENSG00000188582	0,0	1,0	5,0	1,0
ENSG00000188596	101,0	97,0	138,0	75,0
ENSG00000188599	98,0	143,0	148,0	127,0
ENSG00000188603	546,0	546,0	544,0	414,0
ENSG00000188610	44,0	13,0	54,0	22,0
ENSG00000188611	106,0	109,0	74,0	70,0
ENSG00000188612	3036,0	2256,0	3334,0	1887,0
ENSG00000188613	32,0	46,0	50,0	73,0
ENSG00000188620	0,0	0,0	0,0	0,0
ENSG00000188624	0,0	0,0	1,0	0,0
ENSG00000188626	16,0	14,0	20,0	3,0
ENSG00000188629	14,0	26,0	39,0	13,0
ENSG00000188636	1318,0	884,0	1198,0	530,0
ENSG00000188641	2155,0	2298,0	2668,0	1650,0
ENSG00000188643	1156,0	992,0	1359,0	792,0
ENSG00000188646	0,0	0,0	0,0	0,0
ENSG00000188647	1390,0	1322,0	1661,0	998,0
ENSG00000188649	6,0	2,0	9,0	4,0
ENSG00000188655	0,0	0,0	0,0	0,0
ENSG00000188656	0,0	0,0	0,0	0,0
ENSG00000188659	19,0	12,0	40,0	24,0
ENSG00000188662	0,0	0,0	1,0	0,0
ENSG00000188668	0,0	0,0	0,0	0,0
ENSG00000188672	7,0	2,0	27,0	15,0
ENSG00000188674	2,0	6,0	3,0	0,0
ENSG00000188676	2,0	5,0	3,0	2,0
ENSG00000188677	511,0	444,0	622,0	287,0
ENSG00000188681	227,0	210,0	120,0	58,0
ENSG00000188687	52,0	18,0	38,0	51,0
ENSG00000188690	831,0	665,0	1064,0	580,0
ENSG00000188691	0,0	0,0	0,0	0,0
ENSG00000188694	0,0	0,0	0,0	0,0
ENSG00000188706	1104,0	1772,0	1523,0	1406,0
ENSG00000188707	3,0	1,0	12,0	5,0
ENSG00000188710	14,0	10,0	6,0	4,0
ENSG00000188712	0,0	0,0	0,0	0,0
ENSG00000188716	0,0	0,0	0,0	0,0
ENSG00000188725	891,0	745,0	1024,0	512,0
ENSG00000188729	5,0	0,0	11,0	7,0
ENSG00000188730	0,0	0,0	2,0	0,0
ENSG00000188732	32,0	40,0	40,0	52,0
ENSG00000188735	506,0	524,0	558,0	230,0
ENSG00000188738	140,0	125,0	258,0	119,0
ENSG00000188739	461,0	437,0	642,0	331,0
ENSG00000188747	27,0	15,0	26,0	16,0
ENSG00000188755	0,0	1,0	0,0	0,0
ENSG00000188760	116,0	138,0	129,0	83,0
ENSG00000188761	6,0	19,0	12,0	6,0
ENSG00000188763	4,0	2,0	10,0	1,0
ENSG00000188765	0,0	0,0	1,0	1,0
ENSG00000188766	51,0	57,0	107,0	52,0
ENSG00000188770	3,0	2,0	1,0	0,0
ENSG00000188771	0,0	0,0	1,0	0,0
ENSG00000188778	1,0	4,0	0,0	0,0
ENSG00000188779	4,0	8,0	6,0	8,0
ENSG00000188782	0,0	0,0	0,0	0,0
ENSG00000188783	11366,0	7496,0	21068,0	13268,0
ENSG00000188784	0,0	0,0	0,0	0,0
ENSG00000188785	248,0	203,0	294,0	144,0
ENSG00000188786	517,0	502,0	539,0	407,0
ENSG00000188800	0,0	0,0	2,0	0,0
ENSG00000188801	0,0	0,0	0,0	0,0
ENSG00000188803	0,0	0,0	0,0	0,0
ENSG00000188807	147,0	107,0	147,0	75,0
ENSG00000188811	602,0	649,0	813,0	722,0
ENSG00000188816	0,0	0,0	0,0	0,0
ENSG00000188817	9,0	1,0	10,0	1,0
ENSG00000188818	23,0	54,0	37,0	21,0
ENSG00000188820	6,0	9,0	14,0	4,0
ENSG00000188822	4,0	7,0	3,0	1,0
ENSG00000188827	299,0	161,0	382,0	156,0
ENSG00000188828	0,0	2,0	1,0	0,0
ENSG00000188831	0,0	0,0	1,0	0,0
ENSG00000188833	2,0	0,0	5,0	1,0
ENSG00000188846	10472,0	9944,0	11308,0	5740,0
ENSG00000188848	0,0	0,0	0,0	0,0
ENSG00000188850	1,0	0,0	0,0	0,0
ENSG00000188856	1,0	1,0	0,0	0,0
ENSG00000188859	14,0	17,0	2,0	4,0
ENSG00000188868	60,0	35,0	65,0	25,0
ENSG00000188869	56,0	15,0	38,0	12,0
ENSG00000188873	1,0	3,0	0,0	0,0
ENSG00000188877	0,0	0,0	0,0	0,0
ENSG00000188878	216,0	132,0	248,0	92,0
ENSG00000188883	0,0	0,0	1,0	0,0
ENSG00000188886	0,0	0,0	0,0	0,0
ENSG00000188895	2294,0	2100,0	2722,0	1641,0
ENSG00000188897	20,0	28,0	27,0	13,0
ENSG00000188906	707,0	869,0	919,0	816,0
ENSG00000188909	0,0	0,0	0,0	0,0
ENSG00000188910	0,0	0,0	0,0	1,0
ENSG00000188916	20,0	59,0	19,0	39,0
ENSG00000188917	322,0	173,0	277,0	154,0
ENSG00000188921	573,0	684,0	951,0	713,0
ENSG00000188931	0,0	11,0	0,0	0,0
ENSG00000188933	121,0	144,0	760,0	523,0
ENSG00000188937	0,0	0,0	0,0	0,0
ENSG00000188938	651,0	529,0	771,0	439,0
ENSG00000188958	40,0	21,0	64,0	45,0
ENSG00000188959	1,0	1,0	0,0	0,0
ENSG00000188976	1061,0	1340,0	1198,0	583,0
ENSG00000188981	6,0	0,0	1,0	4,0
ENSG00000188984	1,0	0,0	1,0	0,0
ENSG00000188985	14,0	0,0	1,0	0,0
ENSG00000188986	1354,0	1310,0	1308,0	797,0
ENSG00000188991	0,0	0,0	0,0	0,0
ENSG00000188992	0,0	0,0	3,0	0,0
ENSG00000188993	32,0	50,0	18,0	29,0
ENSG00000188994	1226,0	999,0	1437,0	646,0
ENSG00000188996	0,0	0,0	0,0	0,0
ENSG00000188997	661,0	480,0	528,0	310,0
ENSG00000189001	150,0	72,0	367,0	197,0
ENSG00000189002	0,0	0,0	0,0	0,0
ENSG00000189007	169,0	95,0	345,0	91,0
ENSG00000189013	0,0	0,0	0,0	0,0
ENSG00000189014	10,0	6,0	16,0	9,0
ENSG00000189023	0,0	0,0	0,0	0,0
ENSG00000189030	0,0	0,0	0,0	0,0
ENSG00000189037	0,0	0,0	0,0	0,0
ENSG00000189042	84,0	99,0	153,0	87,0
ENSG00000189043	1611,0	1566,0	1852,0	1203,0
ENSG00000189045	16,0	19,0	10,0	15,0
ENSG00000189046	174,0	158,0	166,0	89,0
ENSG00000189050	188,0	161,0	198,0	99,0
ENSG00000189051	4,0	1,0	2,0	0,0
ENSG00000189052	0,0	0,0	0,0	0,0
ENSG00000189056	49,0	35,0	146,0	69,0
ENSG00000189057	38,0	18,0	22,0	12,0
ENSG00000189058	429,0	888,0	374,0	510,0
ENSG00000189060	1686,0	2062,0	3440,0	1737,0
ENSG00000189064	0,0	0,0	0,0	0,0
ENSG00000189067	5590,0	3880,0	6732,0	3104,0
ENSG00000189068	0,0	0,0	0,0	0,0
ENSG00000189077	424,0	508,0	469,0	319,0
ENSG00000189079	830,0	470,0	781,0	366,0
ENSG00000189089	1,0	2,0	1,0	0,0
ENSG00000189090	0,0	0,0	0,0	0,0
ENSG00000189091	3242,0	2140,0	3066,0	1788,0
ENSG00000189099	0,0	0,0	0,0	0,0
ENSG00000189108	0,0	0,0	2,0	0,0
ENSG00000189114	243,0	215,0	247,0	128,0
ENSG00000189120	5,0	1,0	0,0	1,0
ENSG00000189127	0,0	0,0	0,0	0,0
ENSG00000189129	527,0	480,0	903,0	488,0
ENSG00000189132	0,0	0,0	0,0	0,0
ENSG00000189134	13,0	18,0	40,0	21,0
ENSG00000189136	119,0	104,0	187,0	80,0
ENSG00000189139	0,0	0,0	0,0	0,0
ENSG00000189143	17,0	20,0	26,0	16,0
ENSG00000189144	51,0	38,0	75,0	18,0
ENSG00000189145	0,0	0,0	0,0	0,0
ENSG00000189152	0,0	3,0	4,0	3,0
ENSG00000189157	42,0	25,0	80,0	30,0
ENSG00000189159	491,0	474,0	544,0	346,0
ENSG00000189164	111,0	74,0	144,0	94,0
ENSG00000189166	0,0	1,0	1,0	0,0
ENSG00000189167	0,0	0,0	0,0	0,0
ENSG00000189169	0,0	0,0	0,0	0,0
ENSG00000189171	1218,0	1322,0	2326,0	1577,0
ENSG00000189180	561,0	458,0	731,0	379,0
ENSG00000189181	0,0	0,0	0,0	0,0
ENSG00000189182	0,0	0,0	0,0	0,0
ENSG00000189184	9192,0	3904,0	9904,0	3217,0
ENSG00000189186	0,0	0,0	0,0	0,0
ENSG00000189190	72,0	72,0	169,0	98,0
ENSG00000189195	47,0	25,0	38,0	11,0
ENSG00000189212	51,0	22,0	38,0	23,0
ENSG00000189221	494,0	4082,0	532,0	3022,0
ENSG00000189227	125,0	177,0	185,0	143,0
ENSG00000189233	12,0	13,0	20,0	8,0
ENSG00000189241	2049,0	1480,0	2301,0	1195,0
ENSG00000189252	0,0	0,0	0,0	0,0
ENSG00000189253	0,0	3,0	0,0	0,0
ENSG00000189266	1425,0	1584,0	1591,0	1318,0
ENSG00000189269	8,0	2,0	5,0	2,0
ENSG00000189280	2,0	1,0	0,0	0,0
ENSG00000189283	39,0	21,0	38,0	18,0
ENSG00000189292	1,0	4,0	6,0	14,0
ENSG00000189298	165,0	87,0	237,0	82,0
ENSG00000189299	0,0	0,0	0,0	0,0
ENSG00000189306	644,0	541,0	648,0	325,0
ENSG00000189308	335,0	286,0	442,0	214,0
ENSG00000189319	503,0	322,0	502,0	210,0
ENSG00000189320	983,0	1279,0	1127,0	1262,0
ENSG00000189325	0,0	0,0	0,0	0,0
ENSG00000189326	0,0	0,0	0,0	0,0
ENSG00000189332	117,0	113,0	91,0	104,0
ENSG00000189334	2,0	3,0	5,0	3,0
ENSG00000189337	783,0	534,0	938,0	343,0
ENSG00000189339	4084,0	2592,0	4222,0	1834,0
ENSG00000189343	85,0	53,0	38,0	19,0
ENSG00000189348	0,0	3,0	0,0	0,0
ENSG00000189350	16,0	33,0	57,0	192,0
ENSG00000189357	0,0	0,0	0,0	0,0
ENSG00000189362	183,0	130,0	124,0	82,0
ENSG00000189366	0,0	1,0	0,0	6,0
ENSG00000189367	108,0	405,0	178,0	224,0
ENSG00000189369	325,0	272,0	378,0	226,0
ENSG00000189372	0,0	0,0	0,0	0,0
ENSG00000189375	0,0	0,0	0,0	0,0
ENSG00000189376	252,0	254,0	291,0	180,0
ENSG00000189377	0,0	0,0	0,0	0,0
ENSG00000189393	1,0	0,0	0,0	0,0
ENSG00000189398	78,0	44,0	104,0	32,0
ENSG00000189401	2,0	2,0	1,0	1,0
ENSG00000189403	3846,0	3794,0	4504,0	2187,0
ENSG00000189409	118,0	99,0	78,0	49,0
ENSG00000189410	35,0	39,0	57,0	27,0
ENSG00000189420	23,0	47,0	5,0	12,0
ENSG00000189423	3,0	10,0	9,0	5,0
ENSG00000189430	0,0	1,0	0,0	0,0
ENSG00000189431	0,0	0,0	0,0	0,0
ENSG00000189433	0,0	0,0	0,0	0,0
ENSG00000196071	1,0	3,0	0,0	0,0
ENSG00000196072	636,0	372,0	730,0	334,0
ENSG00000196074	24,0	19,0	43,0	34,0
ENSG00000196081	10,0	9,0	19,0	5,0
ENSG00000196083	195,0	135,0	212,0	68,0
ENSG00000196085	0,0	0,0	0,0	0,0
ENSG00000196090	0,0	0,0	0,0	0,0
ENSG00000196091	0,0	1,0	1,0	0,0
ENSG00000196092	1,0	2,0	5,0	0,0
ENSG00000196098	0,0	0,0	0,0	0,0
ENSG00000196099	0,0	0,0	1,0	0,0
ENSG00000196101	0,0	0,0	0,0	0,0
ENSG00000196104	3,0	1,0	0,0	0,0
ENSG00000196109	0,0	1,0	0,0	1,0
ENSG00000196110	62,0	47,0	49,0	45,0
ENSG00000196114	1,0	0,0	1,0	1,0
ENSG00000196115	0,0	1,0	0,0	0,0
ENSG00000196116	310,0	397,0	330,0	284,0
ENSG00000196118	66,0	19,0	53,0	25,0
ENSG00000196119	0,0	0,0	0,0	0,0
ENSG00000196123	555,0	323,0	578,0	131,0
ENSG00000196126	2,0	0,0	1,0	0,0
ENSG00000196131	7,0	6,0	7,0	3,0
ENSG00000196132	0,0	1,0	0,0	0,0
ENSG00000196136	238,0	2075,0	161,0	847,0
ENSG00000196139	1193,0	724,0	882,0	358,0
ENSG00000196141	4096,0	2987,0	4948,0	2728,0
ENSG00000196143	0,0	0,0	0,0	0,0
ENSG00000196150	197,0	111,0	232,0	80,0
ENSG00000196151	101,0	74,0	104,0	64,0
ENSG00000196152	175,0	88,0	189,0	65,0
ENSG00000196154	4131,0	3059,0	5797,0	2876,0
ENSG00000196155	390,0	114,0	312,0	88,0
ENSG00000196156	0,0	0,0	0,0	0,0
ENSG00000196159	2612,0	3584,0	2791,0	2074,0
ENSG00000196166	4,0	1,0	2,0	3,0
ENSG00000196169	2,0	1,0	4,0	0,0
ENSG00000196171	0,0	0,0	0,0	0,0
ENSG00000196172	47,0	42,0	43,0	22,0
ENSG00000196177	440,0	536,0	680,0	487,0
ENSG00000196182	749,0	579,0	758,0	257,0
ENSG00000196183	1,0	0,0	0,0	1,0
ENSG00000196184	0,0	0,0	0,0	0,0
ENSG00000196187	829,0	563,0	798,0	332,0
ENSG00000196188	0,0	1,0	1,0	0,0
ENSG00000196189	31,0	37,0	85,0	23,0
ENSG00000196196	33,0	49,0	18,0	24,0
ENSG00000196199	1176,0	1098,0	1556,0	803,0
ENSG00000196204	274,0	200,0	301,0	195,0
ENSG00000196205	237,0	176,0	191,0	87,0
ENSG00000196208	15,0	15,0	35,0	16,0
ENSG00000196209	2,0	1,0	3,0	0,0
ENSG00000196214	314,0	162,0	388,0	144,0
ENSG00000196218	1,0	1,0	2,0	1,0
ENSG00000196220	137,0	74,0	206,0	74,0
ENSG00000196224	0,0	0,0	0,0	1,0
ENSG00000196227	280,0	240,0	487,0	239,0
ENSG00000196228	0,0	0,0	0,0	0,0
ENSG00000196230	3795,0	1446,0	2076,0	347,0
ENSG00000196231	0,0	0,0	0,0	0,0
ENSG00000196233	375,0	255,0	367,0	211,0
ENSG00000196235	2261,0	2047,0	3424,0	1740,0
ENSG00000196236	281,0	243,0	447,0	230,0
ENSG00000196240	0,0	0,0	0,0	0,0
ENSG00000196242	149,0	130,0	200,0	140,0
ENSG00000196247	93,0	47,0	112,0	36,0
ENSG00000196248	0,0	0,0	0,0	0,0
ENSG00000196260	0,0	0,0	1,0	0,0
ENSG00000196262	9093,0	9402,0	11158,0	7118,0
ENSG00000196263	282,0	234,0	576,0	262,0
ENSG00000196266	0,0	0,0	0,0	0,0
ENSG00000196267	123,0	90,0	145,0	92,0
ENSG00000196268	177,0	104,0	201,0	99,0
ENSG00000196275	411,0	499,0	468,0	282,0
ENSG00000196277	3,0	4,0	3,0	0,0
ENSG00000196284	85,0	97,0	93,0	63,0
ENSG00000196289	0,0	0,0	0,0	0,0
ENSG00000196290	273,0	219,0	359,0	216,0
ENSG00000196296	18,0	18,0	19,0	6,0
ENSG00000196301	0,0	0,0	0,0	0,0
ENSG00000196302	0,0	11,0	0,0	0,0
ENSG00000196305	3370,0	2011,0	4737,0	1707,0
ENSG00000196312	48,0	59,0	52,0	22,0
ENSG00000196313	928,0	1017,0	1123,0	721,0
ENSG00000196323	2266,0	1868,0	2491,0	1532,0
ENSG00000196329	0,0	0,0	0,0	0,0
ENSG00000196335	3,0	9,0	5,0	3,0
ENSG00000196337	4,0	9,0	4,0	0,0
ENSG00000196338	48,0	27,0	43,0	30,0
ENSG00000196341	0,0	0,0	0,0	0,0
ENSG00000196344	0,0	3,0	2,0	0,0
ENSG00000196345	59,0	34,0	57,0	26,0
ENSG00000196350	0,0	0,0	0,0	0,0
ENSG00000196352	1096,0	1049,0	1508,0	936,0
ENSG00000196353	1,0	0,0	0,0	1,0
ENSG00000196357	51,0	36,0	77,0	49,0
ENSG00000196358	58,0	54,0	99,0	55,0
ENSG00000196361	0,0	1,0	0,0	0,0
ENSG00000196363	626,0	674,0	630,0	427,0
ENSG00000196364	0,0	0,0	0,0	0,0
ENSG00000196365	1479,0	1100,0	1482,0	702,0
ENSG00000196367	2300,0	1658,0	2353,0	1076,0
ENSG00000196368	223,0	180,0	230,0	151,0
ENSG00000196369	1275,0	1055,0	876,0	484,0
ENSG00000196371	293,0	278,0	247,0	211,0
ENSG00000196372	210,0	339,0	247,0	239,0
ENSG00000196376	2,0	1,0	5,0	0,0
ENSG00000196378	81,0	69,0	79,0	47,0
ENSG00000196381	8,0	22,0	33,0	13,0
ENSG00000196383	0,0	0,0	0,0	0,0
ENSG00000196387	259,0	180,0	254,0	165,0
ENSG00000196388	79,0	54,0	106,0	79,0
ENSG00000196390	0,0	0,0	0,0	0,0
ENSG00000196391	37,0	18,0	110,0	27,0
ENSG00000196395	0,0	0,0	0,0	0,0
ENSG00000196396	752,0	655,0	882,0	606,0
ENSG00000196403	1,0	1,0	0,0	0,0
ENSG00000196405	1016,0	677,0	1235,0	568,0
ENSG00000196406	0,0	0,0	0,0	0,0
ENSG00000196407	12,0	15,0	37,0	13,0
